user_id,item_id,No.,timestamp,rating,duration,emo_valence,emo_arousal
28,873,19,1645604217,1,95.84,0.448,0.193
28,5,20,1645604321,2,,0.445,0.285
29,120,1,1645766471,4,75.68,0.61,0.463
29,863,2,1645766552,4,103.07,0.608,0.422
29,364,3,1645766658,3,95.98,0.609,0.54
29,3,4,1645766759,2,119.52,0.612,0.442
29,395,5,1645766881,3,89.01,0.606,0.519
29,826,6,1645766981,4,77.07,0.557,0.285
29,132,7,1645767061,5,88.81,0.664,0.334
29,720,8,1645767154,3,124.48,0.444,0.833
29,597,9,1645767282,2,92.4,0.339,0.28
29,468,10,1645767379,4,115.31,0.609,0.383
29,740,11,1645767604,4,102.59,0.602,0.496
29,5,12,1645767710,3,104.49,0.604,0.524
29,873,13,1645767817,2,73.96,0.334,0.391
29,17,14,1645767894,4,89.09,0.609,0.404
29,946,15,1645767986,2,98.11,0.431,0.835
29,676,16,1645768088,4,98.96,0.608,0.47
29,995,17,1645768190,2,116.21,0.391,0.812
29,707,18,1645768310,2,8.65,0.602,0.805
29,524,19,1645768437,3,142.07,0.568,0.83
29,793,20,1645768582,3,,0.609,0.72
30,17,1,1645854638,4,98.57,0.617,0.203
30,524,2,1645854746,3,115.94,0.539,0.288
30,720,3,1645854865,3,201.44,0.525,0.776
30,120,4,1645854965,4,109.8,0.665,0.301
30,597,5,1645855077,2,192.28,0.566,0.419
30,707,6,1645855274,4,105.76,0.637,0.188
30,468,7,1645855382,3,133.84,0.537,0.216
30,5,8,1645855519,5,133.67,0.618,0.18
30,395,9,1645855655,4,106.18,0.368,0.635
30,364,10,1645855763,3,148.02,0.366,0.545
30,676,11,1645855917,5,99.64,0.672,0.254
30,826,12,1645856019,4,94.94,0.652,0.337
30,995,13,1645856117,3,130.24,0.475,0.83
30,873,14,1645856249,2,91.83,0.556,0.177
30,132,15,1645856343,4,206.64,0.677,0.422
30,946,16,1645856554,2,98.3,0.525,0.82
30,3,17,1645856654,3,95.83,0.441,0.203
30,740,18,1645856753,4,96.62,0.608,0.185
30,793,19,1645856851,4,95.68,0.604,0.71
30,863,20,1645856949,4,,0.713,0.393
